Subject,Session/Partition,Localizer,EVEN_S-N
114_KAN_stories_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/114_KAN_stories_08_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/114_KAN_stories_08_PL2017/firstlevel_SuperLocSWN/con_0017.nii
118_KAN_syntshapes_03_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/118_KAN_syntshapes_03_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/118_KAN_syntshapes_03_PL2017/firstlevel_SuperLocSWN/con_0017.nii
119_KAN_syntshapes_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/119_KAN_syntshapes_04_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/119_KAN_syntshapes_04_PL2017/firstlevel_SuperLocSWN/con_0017.nii
123_KAN_syntshapes_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/123_KAN_syntshapes_06_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/123_KAN_syntshapes_06_PL2017/firstlevel_SuperLocSWN/con_0017.nii
130_KAN_syntshapes_10_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/130_KAN_syntshapes_10_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/130_KAN_syntshapes_10_PL2017/firstlevel_SuperLocSWN/con_0017.nii
131_KAN_syntshapes_12_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/131_KAN_syntshapes_12_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/131_KAN_syntshapes_12_PL2017/firstlevel_SuperLocSWN/con_0017.nii
146_KAN_stories_11_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/146_KAN_stories_11_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/146_KAN_stories_11_PL2017/firstlevel_SuperLocSWN/con_0017.nii
153_KAN_stories_14_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/153_KAN_stories_14_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/153_KAN_stories_14_PL2017/firstlevel_SuperLocSWN/con_0017.nii
157_KAN_events2_01_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/157_KAN_events2_01_PL2017/firstlevel_SuperLocSWN/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/157_KAN_events2_01_PL2017/firstlevel_SuperLocSWN/con_0017.nii
113_KAN_stories_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/113_KAN_stories_07_PL2017/firstlevel_SWNloc_morph/locT_0026_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/113_KAN_stories_07_PL2017/firstlevel_SWNloc_morph/con_0027.nii
116_KAN_langsyntaxshapes_01_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/116_KAN_langsyntaxshapes_01_PL2017/firstlevel_SWNloc_morph/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/116_KAN_langsyntaxshapes_01_PL2017/firstlevel_SWNloc_morph/con_0017.nii
117_KAN_langsyntaxshapes_02_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/117_KAN_langsyntaxshapes_02_PL2017/firstlevel_SWNloc_morph/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/117_KAN_langsyntaxshapes_02_PL2017/firstlevel_SWNloc_morph/con_0017.nii
126_KAN_langsyntaxshapes_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/126_KAN_langsyntaxshapes_07_PL2017/firstlevel_SWNloc_morph/locT_0026_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/126_KAN_langsyntaxshapes_07_PL2017/firstlevel_SWNloc_morph/con_0027.nii
129_KAN_langsyntaxshapes_09_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/129_KAN_langsyntaxshapes_09_PL2017/firstlevel_SWNloc_morph/locT_0016_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/129_KAN_langsyntaxshapes_09_PL2017/firstlevel_SWNloc_morph/con_0017.nii
132_KAN_langsyntaxshapes_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/132_KAN_langsyntaxshapes_13_PL2017/firstlevel_SWNloc_morph/locT_0026_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/132_KAN_langsyntaxshapes_13_PL2017/firstlevel_SWNloc_morph/con_0027.nii
122_KAN_langsyntaxshapes_05_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/122_KAN_langsyntaxshapes_05_PL2017/firstlevel_SWNloc_morphcont/locT_0027_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/122_KAN_langsyntaxshapes_05_PL2017/firstlevel_SWNloc_morphcont/con_0028.nii
127_KAN_langsyntaxshapes_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/127_KAN_langsyntaxshapes_08_PL2017/firstlevel_SWNloc_morphcont/locT_0027_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/127_KAN_langsyntaxshapes_08_PL2017/firstlevel_SWNloc_morphcont/con_0028.nii
127_KAN_prod_03_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/127_KAN_prod_03_PL2017/firstlevel_SWNloc_NV/locT_0018_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/127_KAN_prod_03_PL2017/firstlevel_SWNloc_NV/con_0019.nii
132_KAN_stories_10_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/132_KAN_stories_10_PL2017/firstlevel_SWNloc_NV/locT_0018_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/132_KAN_stories_10_PL2017/firstlevel_SWNloc_NV/con_0019.nii
145_KAN_stories_09_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/145_KAN_stories_09_PL2017/firstlevel_SWNloc_NV/locT_0018_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/145_KAN_stories_09_PL2017/firstlevel_SWNloc_NV/con_0019.nii
149_KAN_parametric_05_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/149_KAN_parametric_05_PL2017/firstlevel_SWNloc_NV/locT_0018_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/149_KAN_parametric_05_PL2017/firstlevel_SWNloc_NV/con_0019.nii
152_KAN_stories_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/152_KAN_stories_13_PL2017/firstlevel_SWNloc_NV/locT_0018_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/152_KAN_stories_13_PL2017/firstlevel_SWNloc_NV/con_0019.nii
008_SWJNV2_01_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/008_SWJNV2_01_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/008_SWJNV2_01_PL2017/firstlevel_SWJNV2/con_0023.nii
009_SWJNV2_02_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/009_SWJNV2_02_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/009_SWJNV2_02_PL2017/firstlevel_SWJNV2/con_0023.nii
010_SWJNV2_03_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/010_SWJNV2_03_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/010_SWJNV2_03_PL2017/firstlevel_SWJNV2/con_0023.nii
011_SWJNV2_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/011_SWJNV2_04_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/011_SWJNV2_04_PL2017/firstlevel_SWJNV2/con_0023.nii
012_SWJNV2_05_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/012_SWJNV2_05_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/012_SWJNV2_05_PL2017/firstlevel_SWJNV2/con_0023.nii
013_SWJNV2_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/013_SWJNV2_06_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/013_SWJNV2_06_PL2017/firstlevel_SWJNV2/con_0023.nii
014_SWJNV2_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/014_SWJNV2_07_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/014_SWJNV2_07_PL2017/firstlevel_SWJNV2/con_0023.nii
015_SWJNV2_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/015_SWJNV2_08_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/015_SWJNV2_08_PL2017/firstlevel_SWJNV2/con_0023.nii
016_SWJNV2_09_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/016_SWJNV2_09_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/016_SWJNV2_09_PL2017/firstlevel_SWJNV2/con_0023.nii
018_SWJNV2_10_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/018_SWJNV2_10_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/018_SWJNV2_10_PL2017/firstlevel_SWJNV2/con_0023.nii
020_SWJNV2_12_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/020_SWJNV2_12_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/020_SWJNV2_12_PL2017/firstlevel_SWJNV2/con_0023.nii
021_SWJNaudio_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/021_SWJNaudio_04_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/021_SWJNaudio_04_PL2017/firstlevel_SWJNV2/con_0023.nii
022_SWJNaudio_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/022_SWJNaudio_06_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/022_SWJNaudio_06_PL2017/firstlevel_SWJNV2/con_0023.nii
023_SWJNaudio_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/023_SWJNaudio_07_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/023_SWJNaudio_07_PL2017/firstlevel_SWJNV2/con_0023.nii
024_SWJNaudio_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/024_SWJNaudio_08_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/024_SWJNaudio_08_PL2017/firstlevel_SWJNV2/con_0023.nii
024_SWJNV2_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/024_SWJNV2_13_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/024_SWJNV2_13_PL2017/firstlevel_SWJNV2/con_0023.nii
025_SWJNV2_15_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/025_SWJNV2_15_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/025_SWJNV2_15_PL2017/firstlevel_SWJNV2/con_0023.nii
026_SWJNaudio_11_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/026_SWJNaudio_11_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/026_SWJNaudio_11_PL2017/firstlevel_SWJNV2/con_0023.nii
027_SWJNaudio_12_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/027_SWJNaudio_12_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/027_SWJNaudio_12_PL2017/firstlevel_SWJNV2/con_0023.nii
028_SWJNaudio_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/028_SWJNaudio_13_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/028_SWJNaudio_13_PL2017/firstlevel_SWJNV2/con_0023.nii
029_SWJNaudio_14_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/029_SWJNaudio_14_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/029_SWJNaudio_14_PL2017/firstlevel_SWJNV2/con_0023.nii
030_SWJNaudio_15_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/030_SWJNaudio_15_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/030_SWJNaudio_15_PL2017/firstlevel_SWJNV2/con_0023.nii
031_SWJNaudio_16_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/031_SWJNaudio_16_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/031_SWJNaudio_16_PL2017/firstlevel_SWJNV2/con_0023.nii
032_SWJNaudio_17_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/032_SWJNaudio_17_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/032_SWJNaudio_17_PL2017/firstlevel_SWJNV2/con_0023.nii
033_SWJNaudio_18_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/033_SWJNaudio_18_PL2017/firstlevel_SWJNV2/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/033_SWJNaudio_18_PL2017/firstlevel_SWJNV2/con_0023.nii
001_SWJN_01_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/001_SWJN_01_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/001_SWJN_01_PL2017/firstlevel_SWJN/con_0023.nii
002_SWJN_05_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/002_SWJN_05_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/002_SWJN_05_PL2017/firstlevel_SWJN/con_0023.nii
003_SWJN_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/003_SWJN_07_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/003_SWJN_07_PL2017/firstlevel_SWJN/con_0023.nii
004_SWJN_09_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/004_SWJN_09_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/004_SWJN_09_PL2017/firstlevel_SWJN/con_0023.nii
005_SWJN_11_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/005_SWJN_11_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/005_SWJN_11_PL2017/firstlevel_SWJN/con_0023.nii
006_SWJN_12_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/006_SWJN_12_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/006_SWJN_12_PL2017/firstlevel_SWJN/con_0023.nii
007_SWJN_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/007_SWJN_13_PL2017/firstlevel_SWJN/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/007_SWJN_13_PL2017/firstlevel_SWJN/con_0023.nii
041_KAN_action_02_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/041_KAN_action_02_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/041_KAN_action_02_PL2017/firstlevel_SN/con_0012.nii
050_KAN_action_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/050_KAN_action_04_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/050_KAN_action_04_PL2017/firstlevel_SN/con_0012.nii
053_KAN_reststate_01_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/053_KAN_reststate_01_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/053_KAN_reststate_01_PL2017/firstlevel_SN/con_0012.nii
091_KAN_action_01_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/091_KAN_action_01_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/091_KAN_action_01_PL2017/firstlevel_SN/con_0012.nii
093_KAN_action_03_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/093_KAN_action_03_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/093_KAN_action_03_PL2017/firstlevel_SN/con_0012.nii
094_KAN_action_05_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/094_KAN_action_05_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/094_KAN_action_05_PL2017/firstlevel_SN/con_0012.nii
102_KAN_action_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/102_KAN_action_06_PL2017/firstlevel_SN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/102_KAN_action_06_PL2017/firstlevel_SN/con_0012.nii
021_SWJNaudio_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/021_SWJNaudio_04_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/021_SWJNaudio_04_PL2017/firstlevel_SWJNaud/con_0023.nii
022_SWJNaudio_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/022_SWJNaudio_06_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/022_SWJNaudio_06_PL2017/firstlevel_SWJNaud/con_0023.nii
023_SWJNaudio_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/023_SWJNaudio_07_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/023_SWJNaudio_07_PL2017/firstlevel_SWJNaud/con_0023.nii
024_SWJNaudio_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/024_SWJNaudio_08_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/024_SWJNaudio_08_PL2017/firstlevel_SWJNaud/con_0023.nii
026_SWJNaudio_11_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/026_SWJNaudio_11_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/026_SWJNaudio_11_PL2017/firstlevel_SWJNaud/con_0023.nii
027_SWJNaudio_12_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/027_SWJNaudio_12_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/027_SWJNaudio_12_PL2017/firstlevel_SWJNaud/con_0023.nii
028_SWJNaudio_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/028_SWJNaudio_13_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/028_SWJNaudio_13_PL2017/firstlevel_SWJNaud/con_0023.nii
030_SWJNaudio_15_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/030_SWJNaudio_15_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/030_SWJNaudio_15_PL2017/firstlevel_SWJNaud/con_0023.nii
031_SWJNaudio_16_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/031_SWJNaudio_16_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/031_SWJNaudio_16_PL2017/firstlevel_SWJNaud/con_0023.nii
032_SWJNaudio_17_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/032_SWJNaudio_17_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/032_SWJNaudio_17_PL2017/firstlevel_SWJNaud/con_0023.nii
033_SWJNaudio_18_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/033_SWJNaudio_18_PL2017/firstlevel_SWJNaud/locT_0022_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/033_SWJNaudio_18_PL2017/firstlevel_SWJNaud/con_0023.nii
018_KAN_evDB_20141201d_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/018_KAN_evDB_20141201d_PL2017/firstlevel_funloc/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/018_KAN_evDB_20141201d_PL2017/firstlevel_funloc/con_0012.nii
150_KAN_stories_12b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/150_KAN_stories_12b_PL2017/firstlevel_funloc/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/150_KAN_stories_12b_PL2017/firstlevel_funloc/con_0012.nii
163_KAN_evDB_20141110b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/163_KAN_evDB_20141110b_PL2017/firstlevel_funloc/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/163_KAN_evDB_20141110b_PL2017/firstlevel_funloc/con_0012.nii
166_KAN_evDB_20140701a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/166_KAN_evDB_20140701a_PL2017/firstlevel_funloc/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/166_KAN_evDB_20140701a_PL2017/firstlevel_funloc/con_0012.nii
186_KAN_EvDB_20150316b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/186_KAN_EvDB_20150316b_PL2017/firstlevel_funloc/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/186_KAN_EvDB_20150316b_PL2017/firstlevel_funloc/con_0012.nii
